hiding_date_vc,hiding_blz,hiding_rider,finder_date_vc,finder_blz,finder_rider,lat_degr,lon_degr,loc_desc,city,prov ,,,,,,,,,,
31-10-2019,40/497,Hans89,01-11-2019,40/497,Picobello BV,51.929315,4.565423,"aan hek J.A. Beijerinkgemaal, Bermeinde",Capelle aan den Ijssel,ZH,,,,,,,,,,
01-11-2019,40/497,Picobello BV,01-11-2019,40/498,Hans89,51.916567,4.528835,"aan hek Erasmusplaza, Kralingsezoom",Rotterdam,ZH,,,,,,,,,,
01-11-2019,40/498,Hans89,01-11-2019,40/499,ey-dzeej,51.92233,4.58325,bij ophaalbrug Slot Capelle a/d Ijssel,Capelle aan den Ijssel,ZH,,,,,,,,,,
02-11-2019,40/499,ey-dzeej,02-11-2019,40/500,Picobello BV,51.932331,4.437375,achter kastje onder Klein Polderplein,Rotterdam,ZH,,,,,,,,,,
02-11-2019,50/500,Picobello BV,02-11-2019,40/500,ey-dzeej,51.986285,4.630464,bij laagste plek Nederland,Nieuwerkerk a/d Ijssel,ZH,,,,,,,,,,
03-11-2019,50/501,ey-dzeej,04-11-2019,40/502,Bensi,51.916883,6.348743,aan paaltje bij brug Oude Ijssel,Zetten,Ge,,,,,,,,,,
04-11-2019,40/502,Bensi,06-11-2019,40/504,Arriens,52.009379,6.352529,in bloembak Jan Steenstraat,Zelhem,Ge,,,,,,,,,,
06-11-2019,40/504,Arriens,08-11-2019,40/505,Amauta,52.029153,6.654476,aan paal plaatsnaambord Zwolle,Groenlo,Ge,,,,,,,,,,
08-11-2019,40/505,Amauta,09-11-2019,40/506,Ronald_010,51.896756,6.584786,in berm Hamaland route,Aalten,Ge,,,,,,,,,,
10-11-2019,40/506,Ronald_010,11-11-2019,40/507,pdv_moto,52.63655,5.77723,"tegen E-huisje Middebuurt,",Schokland,Fl,,,,,,,,,,
12-11-2019,40/507,pdv_moto,12-11-2019,40/508,ey-dzeej,52.098612,4.300368,tegen lantaarnpaal Hubertusviaduct,Den Haag,ZH,,,,,,,,,,
13-11-2019,40/508,ey-dzeej,13-11-2019,40/509,Picobello BV,51.950991,4.418819,teen landhoofd Doenbrug,Rotterdam,ZH,,,,,,,,,,
13-11-2019,40/509,Picobello BV,13-11-2019,40/509,Hans89,51.939841,4.41667,aan pomp Schie-eiland,Overschie,ZH,,,,,,,,,,
13-11-2019,40/510,Hans89,13-11-2019,40/510,ey-dzeej,51.915135,4.569503,aan brug vijver Franckstraat,Capelle aan den Ijssel,ZH,,,,,,,,,,
14-11-2019,40/510,ey-dzeej,14-11-2019,40/510,Carburateur,51.976697,4.572972,"aan boom Zevenhuizerplas, Kosboulevaar",Rotterdam,ZH,,,,,,,,,,
15-11-2019,40/511,Carburateur,15-11-2019,40/511,pdv_moto,50.823288,5.665148,tegen struik Zeenendaalweg,Maastricht,Li,,,,,,,,,,
15-11-2019,40/511,pdv_moto,16-11-2019,40/512,Hans89,51.526626,3.437656,aan lantaarnpaal Achterweg,Westkapelle,Ze,,,,,,,,,,
16-11-2019,40/512,Hans89,26-11-2019,40/517,pdv_moto,51.454715,3.5809,tegen boom Algemene begraafplaats,Vlissingen,Ze,,,,,,,,,,
26-11-2019,40/517,pdv_moto,29-11-2019,40/518,tdemmer,51.5275,3.440269,"in bloembak , Markt",Westkapelle,Ze,,,,,,,,,,
30-11-2019,40/518,tdemmer,01-12-2019,40/519,BSI,52.148167,6.003928,in vangrail spoorlijn Immenbergweg,Beekbergen,Ge,,,,,,,,,,
02-12-2019,40/519,BSI,02-12-2019,40/519,Outdoor Man,52.336714,4.858284,"tegen wilg VUmc, Amstelveenseweg",Amsterdam,NH,,,,,,,,,,
02-12-2019,40/519,Outdoor Man,03-12-2019,40/520,BSI,52.330059,4.856229,in stapel bilzen bij museumtramlijn,Amsterdam,NH,,,,,,,,,,
03-12-2019,40/520,BSI,07-12-2019,40/521,BornToReign,52.176793,5.587372,bij ingang maisdoolhof,Voorthuizen,Ge,,,,,,,,,,
07-12-2019,40/521,BornToReign,08-12-2019,40/521,pdv_moto,51.977137,5.647677,"in heg MeteoGroup, Agro Business Park",Wageningen,Ge,,,,,,,,,,
08-12-2019,40/522,pdv_moto,08-12-2019,40/522,Picobello BV,52.081591,4.264145,achter hokje bij Haga Ziekenhuis,Den Haag,ZH,,,,,,,,,,
09-12-2019,40/522,Picobello BV,09-12-2019,40/522,Hans89,51.941031,4.877747,achter paaltje Lekdijk West,Lopik,Ut,,,,,,,,,,
09-12-2019,40/522,Hans89,09-12-2019,40/523,Picobello BV,51.880975,4.236938,tegen hek keerlus Nieuwe Sluisweg,Rotterdam,ZH,,,,,,,,,,
10-12-2019,40/523,Picobello BV,10-12-2019,40/523,pdv_moto,52.038631,4.504707,tegen paal reclamebord Vernispad,Zoetermeer,ZH,,,,,,,,,,
10-12-2019,40/523,pdv_moto,11-12-2019,40/524,ey-dzeej,52.093592,4.284166,in pol gras Churchillplein,Den Haag,ZH,,,,,,,,,,
12-12-2019,40/525,ey-dzeej,12-12-2019,40/525,Carburateur,52.026294,4.578596,"aan hek spoorlijn/A12, Noordeinde",Zevenhuizen,ZH,,,,,,,,,,
12-12-2019,40/525,Carburateur,12-12-2019,40/525,Picobello BV,51.99645,4.371401,"onder boomstronk park, Rotterdamseweg",Delft,ZH,,,,,,,,,,
12-12-2019,40/526,Picobello BV,12-12-2019,40/526,Hans89,51.902706,4.411394,onder bloembak Mercuriusweg,Schiedam,ZH,,,,,,,,,,
12-12-2019,40/526,Hans89,13-12-2019,40/526,Carburateur,51.899232,4.471559,tegen struikje 3e Katendrechtsehoofd,Rotterdam,ZH,,,,,,,,,,
13-12-2019,40/527,Carburateur,13-12-2019,40/527,Hans89,51.898916,4.534884,onder boomstronk eilend Brienenoord,Rotterdam,ZH,,,,,,,,,,
14-12-2019,40/527,Hans89,14-12-2019,40/527,Sjefman,51.528102,4.300608,onder kanon fort de Roovere,Halsteren,NB,,,,,,,,,,
14-12-2019,40/528,Sjefman,15-12-2019,40/528,pdv_moto,51.492239,4.259255,onder laatste trede trap fort Waterschans,Bergen op Zoom,NB,,,,,,,,,,
15-12-2019,40/528,pdv_moto,17-12-2019,40/530,Hans89,51.549691,3.462,in struikje P-terrein Schelpweg,Domburg,ZH,,,,,,,,,,
18-12-2019,40/530,Hans89,18-12-2019,40/530,Picobello BV,52.015293,4.555482,onder trap vlonder Bleiswijkse Verlaat,Bleiswijk,ZH,,,,,,,,,,
18-12-2019,40/530,Picobello BV,19-12-2019,40/530,ey-dzeej,51.957031,4.398933,onder schakelkast bij Hofwijk,Rotterdam,ZH,,,,,,,,,,
19-12-2019,40/531,ey-dzeej,19-12-2019,40/531,Picobello BV,51.979996,4.632792,bij hek spoorwegovergang 2e Tochtweg,Nieuwerkerk a/d Ijssel,ZH,,,,,,,,,,
19-12-2019,40/531,Picobello BV,19-12-2019,40/531,Hans89,51.907192,4.519608,in heg uitzichtpunt de Esch,Rotterdam,ZH,,,,,,,,,,
19-12-2019,40/532,Hans89,20-12-2019,40/532,ey-dzeej,51.919891,4.503876,in boom Maasboulevard,Rotterdam,ZH,,,,,,,,,,
20-12-2019,40/532,ey-dzeej,20-12-2019,40/532,Mitssz,51.911785,4.37237,in struik bij sluis Vijfsluizen,Schiedam,ZH,,,,,,,,,,
20-12-2019,40/532,Mitssz,21-12-2019,40/533,pdv_moto,52.235027,5.172847,onder trap bij vijver Mediapark,Hilversum,NH,,,,,,,,,,
21-12-2019,40/533,pdv_moto,21-12-2019,40/534,Amauta,52.090079,4.305565,onder yucca Nassauplein,Den Haag,ZH,,,,,,,,,,
22-12-2019,40/525,Amauta,22-12-2019,40/535,Ronny Rabbelaar,53.104873,6.410507,onder steen van hunebed D1,Steenbergen,Dr,,,,,,,,,,
23-12-2019,40/535,Ronny Rabbelaar,23-12-2019,40/535,FastEddy,53.313278,6.901456,onder steiger Koperweg,Farmsum,Gr,,,,,,,,,,
23-12-2019,40/536,FastEddy,23-12-2019,40/536,Amauta,53.041641,6.811524,onder kei Elzemaat,Exterveen,Dr,,,,,,,,,,
24-12-2019,40/536,Amauta,24-12-2019,40/537,Ronny Rabbelaar,53.206392,6.614579,onder hoogholt Hooghoudtstraat,Groningen,Gr,,,,,,,,,,
25-12-2019,40/537,Ronny Rabbelaar,25-12-2019,40/537,Amauta,52.998319,6.607951,aan hek bij stuw Deurzerdiep,Assen,Dr,,,,,,,,,,
26-12-2019,40/538,Amauta,30-12-2019,40/539,Outdoor Man,53.321731,5.758014,aan hek bij gemaal de Heining,Marrum,Fr,,,,,,,,,,
30-12-2019,40/540,Outdoor Man,31-12-2019,40/540,pdv_moto,52.320852,4.786921,aan hek Loevensteinse Randweg,Schiphol,NH,,,,,,,,,,
31-12-2019,40/540,pdv_moto,31-12-2019,40/541,Picobello BV,52.081734,4.313662,in bloembak Lange Voorhout,Den Haag,ZH,,,,,,,,,,
01-01-2020,40/541,Picobello BV,01-01-2020,40/541,pdv_moto,51.928884,4.473317,in bloembak Schiekade,Rotterdam,ZH,,,,,,,,,,
01-01-2020,40/541,pdv_moto,02-01-2020,40/542,Hans89,51.547282,3.453703,in struik P-terrein Westkaap,Westkapelle,Ze,,,,,,,,,,
02-01-2020,40/542,Hans89,03-01-2020,40/543,WillyvD,51.499957,3.623617,in linkerstruik bij kanon Maisbaai,Middelburg,Ze,,,,,,,,,,
04-01-2020,40/543,WillyvD,11-01-2020,40/544,Sjefman,51.464487,3.591321,tegen boom Marnixplein,Vlissingen,Ze,,,,,,,,,,
12-01-2020,40/544,Sjefman,12-01-2020,40/545,pdv_moto,51.561437,4.287552,aan hek de Linie,Steenbergen,NB,,,,,,,,,,
12-01-2020,40/545,pdv_moto,12-01-2020,40/545,Picobello BV,52.087236,4.293092,in heg bij monument Carnegielaan,Den Haag,ZH,,,,,,,,,,
12-01-2020,40/545,Picobello BV,13-01-2020,40/546,ey-dzeej,51.977913,4.121545,"tegen hek van Oord, Cruwuiusweg",Hoek van Holland,ZH,,,,,,,,,,
14-01-2020,40/546,ey-dzeej,14-01-2020,40/546,Hans89,51.941556,4.489673,in heg bij verzetskruis Boezemlaan,Rotterdam,ZH,,,,,,,,,,
14-01-2020,40/546,Hans89,14-01-2020,40/546,ey-dzeej,51.943744,4.606044,onder boomstam Blaardorpseweg,Nieuwerkerk a/d Ijssel,ZH,,,,,,,,,,
15-01-2020,40/547,ey-dzeej,15-01-2020,40/547,Sjefman,51.869301,4.554642,in hoek carpoolplaats Ijsselmonde,Ridderkerk,ZH,,,,,,,,,,
15-01-2020,40/547,Sjefman,16-01-2020,40/548,DKP,51.625559,4.377481,bij wiel vrachtwagen bij carpoolplaats,Dinteloord,NB,,,,,,,,,,
16-01-2020,40/548,DKP,16-01-2020,40/548,Sjefman,51.376289,4.392947,aan hek Noordweg / Herenbaan,Putte,NB,,,,,,,,,,
16-01-2020,40/548,Sjefman,19-01-2020,40/549,pdv_moto,51.468992,4.292385,achter afvalbak P-terrein Fianestraat,Bergen op Zoom,NB,,,,,,,,,,
19-01-2020,40/549,pdv_moto,19-01-2020,40/549,Picobello BV,52.120777,4.295689,aan eind ZwartePad,Scheveningen,ZH,,,,,,,,,,
19-01-2020,40/549,Picobello BV,20-01-2020,40/550,pdv_moto,52.032967,4.172,tegen hek fietsen P-plaats Molenslag,Monster,ZH,,,,,,,,,,
20-01-2020,40/550,pdv_moto,21-01-2020,40/550,Outdoor Man,52.128189,4.494625,"in plantenbak bij La Plce,",Zoeterwoude,ZH,,,,,,,,,,
21-01-2020,40/551,Outdoor Man,21-01-2020,40/551,HighKing,52.321778,4.869751,tegen paaltje talud Uilenstede,Amstelveen,NH,,,,,,,,,,
21-01-2020,40/551,HighKing,22-01-2020,40/552,pdv_moto,52.49751,4.656595,in heg P-plaats Bastion,Beverwijk,NH,,,,,,,,,,
23-01-2020,40/552,pdv_moto,24-01-2020,40/553,Deeffox,51.404905,5.448507,onder vangrail viaduct A2,Eindhoven,NB,,,,,,,,,,
24-01-2020,40/553,Deeffox,24-01-2020,40/553,Hans89,51.812584,4.689906,tegen Baden Powelbrug,Dordrecht,ZH,,,,,,,,,,
24-01-2020,40/553,Hans89,25-01-2020,40/554,pdv_moto,51.925781,4.454135,tegen pijler ingang dierentuin Blijdorp,Rotterdam,ZH,,,,,,,,,,
25-01-2020,40/554,pdv_moto,25-01-2020,40/554,BSI,52.113532,4.2842,tegen lantaarnpaal Gevers Duynootweg,Scheveningen,ZH,,,,,,,,,,
26-01-2020,40/554,BSI,27-01-2020,40/555,Marsian,52.370435,5.614847,tegen beschoeiing Blauwe Droom,Zeewolde,Fl,,,,,,,,,,
27-01-2020,40/555,Marsian,29-01-2020,40/556,HermanK,52.324053,5.317981,tegen boom Groene Kathedraal,Almere,Fl,,,,,,,,,,
30-01-2020,40/557,HermanK,30-01-2020,40/557,Marsian,52.489196,5.770692,"op zijn werk, Holsterweg",Dronten,Fl,,,,,,,,,,
31-01-2020,40/558,Marsian,31-01-2020,40/558,BSI,52.382304,5.141919,tegen boom bij Lover en Fire,Almere,Fl,,,,,,,,,,
01-02-2020,40/558,BSI,01-02-2020,40/558,Okami_Xci,51.986407,5.864026,tegen boom bij waterval Mariëndaal,Oosterbeek,Ge,,,,,,,,,,
02-02-2020,40/559,Okami_Xci,02-02-2020,40/559,BSI,51.423164,5.470091,in struik bij Genneperwatermolen,Eindhoven,NB,,,,,,,,,,
03-02-2020,40/559,BSI,03-02-2020,40/559,HighKing,52.337061,4.851044,achter boom bokkade Damloperspad,Amsterdam,NH,,,,,,,,,,
03-02-2020,40/560,HighKing,04-02-2020,40/561,ootje,52.620286,4.775779,aan beschoeiing Ventweg,Alkmaar,NH,,,,,,,,,,
04-02-2020,40/561,ootje,04-02-2020,40/561,Amauta,52.569222,4.744283,tegen fietsenrek p-plaats Uiterdam,Akersloot,NH,,,,,,,,,,
05-02-2020,40/562,Amauta,05-02-2020,40/562,frankivo,53.08148,6.503615,onder bijenhotel Noordseveld,Norg,Dr,,,,,,,,,,
05-02-2020,40/562,frankivo,07-02-2020,40/563,Ronny Rabbelaar,53.111969,6.558523,"aan hek vliegveld Eelde,Eekhoornstraat",Yde,Dr,,,,,,,,,,
07-02-2020,40/563,Ronny Rabbelaar,07-02-2020,40/563,Amauta,53.302897,6.867228,in betonnen blokken Fivelpoort,Appingedam,Gr,,,,,,,,,,
07-02-2020,40/563,Amauta,10-02-2020,40/564,Outdoor Man,53.248319,6.30944,onder steiger vlonder sluis Gaarkeuken,Grijpskerk,Gr,,,,,,,,,,
10-02-2020,40/564,Outdoor Man,11-02-2020,40/565,pdv_moto,52.322102,4.867836,in holle boomstam Buitenverldert,Amsterdam,NH,,,,,,,,,,
11-02-2020,40/565,pdv_moto,12-02-2020,40/566,ey-dzeej,52.096654,4.265265,in bloembak Hellingweg,Scheveningen,ZH,,,,,,,,,,
12-02-2020,40/566,ey-dzeej,13-02-2020,40/566,Picobello BV,51.965807,4.584016,aan poot HS-mast Bermweg,Rotterdam,ZH,,,,,,,,,,
13-02-2020,40/567,Picobello BV,13-02-2020,40/567,Hans89,51.915142,4.526176,achter fietsenstaalin Erasmus Univ.,Rotterdam,ZH,,,,,,,,,,
14-02-2020,40/567,Hans89,15-02-2020,40/568,HighKing,52.090275,5.341698,aan hek pyramide van Austerlitz,Woudenberg,Ut,,,,,,,,,,
15-02-2020,40/568,HighKing,16-02-2020,40/568,Janhertog,52.783811,5.981166,aan boom Hoogeweg,Kalenberg,Ov,,,,,,,,,,
16-02-2020,40/568,Janhertog,16-02-2020,40/569,Amauta,53.228619,6.173099,achter steen monument Blauwverlaat,Augustinusga,Fr,,,,,,,,,,
17-02-2020,40/569,Amauta,18-02-2020,40/570,FastEddy,53.059013,6.527109,onder struik monument Zeyer Strubben,Zeyen,Dr,,,,,,,,,,
18-02-2020,40/570,FastEddy,19-02-2020,40/570,frankivo,52.998182,6.974537,onder steen de Renne,Stadskanaal,Gr,,,,,,,,,,
19-02-2020,40/571,frankivo,19-02-2020,40/571,FastEddy,52.893272,7.064945,"aan omheining kuilvoersilo, Hogeweg",Ter Apel,Gr,,,,,,,,,,
20-02-2020,40/572,FastEddy,21-02-2020,40/573,wachtbalkje,52.085211,5.101176,in R-bloembak achterzijde Jaarbeurshal,Utrecht,Ut,,,,,,,,,,
22-02-2020,40/574,wachtbalkje,22-02-2020,40/573,Marsian,52.26487,5.680892,"aan bord Dodenweg, ",Ermelo,Ge,,,,,,,,,,
22-02-2020,40/574,Marsian,23-02-2020,40/575,Ronald_010,52.320295,5.548317,aan boom Strandweg,Zeewolde,Fl,,,,,,,,,,
23-02-2020,40/575,Ronald_010,25-02-2020,40/576,pdv_moto,51.337952,6.146081,"bij ingang openluchttheater, de Drink",Tegelen,Li,,,,,,,,,,
25-02-2020,40/576,pdv_moto,26-02-2020,40/576,Sjefman,52.116197,4.287877,in stapel stenen Alkmaarsestraat ,Scheveningen,ZH,,,,,,,,,,
26-02-2020,40/577,Sjefman,28-02-2020,40/577,Hans89,51.513017,4.311038,tegen boom Moerstraatsebaan,Bergen op Zoom,NB,,,,,,,,,,
29-02-2020,40/578,Hans89,29-02-2020,40/578,pdv_moto,51.334981,3.817751,in voetstuk monument Binnenvaartweg,Terneuzen,Ze,,,,,,,,,,
29-02-2020,40/578,pdv_moto,01-03-2020,40/579,Picobello BV,52.095099,4.277976,in bloemperk Pr. Mauritsplein,Den Haag,ZH,,,,,,,,,,
01-03-2020,40/579,Picobello BV,01-03-2020,40/579,pdv_moto,51.94711,4.388497,in bigbag spoorovergang Kandelaarweg,Kethel,ZH,,,,,,,,,,
01-03-2020,40/579,pdv_moto,02-03-2020,40/580,Outdoor Man,52.085,4.273969,"onder standbeeld Amazone, Conradkade",Den Haag,ZH,,,,,,,,,,
02-03-2020,40/580,Outdoor Man,03-03-2020,40/581,pdv_moto,52.434629,5.089288,onder slagboom Zeedijk,Uitdam,NH,,,,,,,,,,
03-03-2020,40/581,pdv_moto,04-03-2020,40/582,Carburateur,51.54277,3.444409,onder deksel P-plaats Hogeweg,Westkapelle,Ze,,,,,,,,,,
04-03-2020,40/583,Carburateur,05-03-2020,40/583,Picobello BV,51.936093,4.555339,achter E-huisje Tattistraat,Rotterdam,ZH,,,,,,,,,,
05-03-2020,40/583,Picobello BV,05-03-2020,40/584,Hans89,51.92021,4.534082,"bij paaltje talud A16, P-plaats",Rotterdam,ZH,,,,,,,,,,
06-03-2020,40/584,Hans89,06-03-2020,40/584,pdv_moto,51.476639,5.375405,in heg bij E-kast Eindhovensedijk,Oirschot,NB,,,,,,,,,,
06-03-2020,40/584,pdv_moto,07-03-2020,40/585,Outdoor Man,52.11389,4.288105,bij P-garage Zwolsestraat,Scheveningen,ZH,,,,,,,,,,
07-03-2020,40/585,Outdoor Man,07-03-2020,40/585,SadBunny,52.290311,5.290529,tegen hek Oostermeent,Blaricum,NH,,,,,,,,,,
08-03-2020,40/586,SadBunny,08-03-2020,40/586,pdv_moto,52.358367,4.944906,onder Curiebrug Valentijnkade,Amsterdam,NH,,,,,,,,,,
08-03-2020,40/586,pdv_moto,08-03-2020,40/587,Amauta,53.228391,7.13319,aan sluis Carel Coenraad Polder,Finsterwolde,Gr,,,,,,,,,,
08-03-2020,40/587,Amauta,08-03-2020,40/587,FastEddy,53.135278,6.434064,tegen boom bij Winginkhof,Roden,Dr,,,,,,,,,,
08-03-2020,40/587,FastEddy,10-03-2020,40/588,pdv_moto,52.924303,6.789574,tegen boom Hoofdstraat,Borger,Dr,,,,,,,,,,
10-03-2020,40/589,pdv_moto,11-03-2020,40/589,Picobello BV,51.982897,4.112501,"tegen betonningswagen, Strandweg",Hoek van Holland,ZH,,,,,,,,,,
11-03-2020,40/589,Picobello BV,11-03-2020,40/589,Outdoor Man,51.913217,4.264323,aan boom P-terrein Scouting Paulusgroep,Maassluis,ZH,,,,,,,,,,
12-03-2020,40/590,Outdoor Man,15-03-2020,40/591,pdv_moto,52.305947,6.90043,tegen E-kast Bornsedijk,oldenzaal,Ov,,,,,,,,,,
15-03-2020,40/591,pdv_moto,15-03-2020,40/591,Ronald_010,52.076076,4.250906,"achtere-kast met pauw, Sportlaan ",Den Haag,ZH,,,,,,,,,,
15-03-2020,40/591,Ronald_010,16-03-2020,40/593,DKP,52.043998,4.659309,"achter E-kasr Hefbrug, Nesse",Waddinxveen,ZH,,,,,,,,,,
16-03-2020,40/593,DKP,16-03-2020,40/593,Hans89,51.482281,4.466959,tegen kapelletje Broekakkerstraat,Nispen,NB,,,,,,,,,,
16-03-2020,40/593,Hans89,17-03-2020,40/594,Outdoor Man,51.684641,4.364542,aan trap uitlijktoren Steygersdijk,Ooltgensplaat,ZH,,,,,,,,,,
17-03-2020,40/595,Outdoor Man,17-03-2020,40/595,HighKing,52.31794,4.875472,tegen struik Prof/ E.M. Meijerslaan,Amstelveen,NH,,,,,,,,,,
18-03-2020,40/596,HighKing,18-03-2020,40/597,Artemecion,52.544252,4.658338,onder stenen in talud Huis van Hilde,Castricum aan Zee,NH,,,,,,,,,,
19-03-2020,40/597,Artemecion,19-03-2020,40/597,HighKing,52.526246,4.723028,achter bord kano-opstapplaats,Uitdam,NH,,,,,,,,,,
19-03-2020,40/598,HighKing,20-03-2020,40/599,ootje,52.632305,4.781191,tegem brugpijler Schermerdijk,Alkmaar,NH,,,,,,,,,,
20-03-2020,40/600,ootje,21-03-2020,40/600,pdv_moto,52.718587,4.836703,"tegen poot Nr. 9, Waarddijk",Heerhugowaard,NH,,,,,,,,,,
21-03-2020,40/600,pdv_moto,21-03-2020,40/601,Coenster,52.066578,4.223531,tegen betonning Kijkduinsestraat,Den Haag,ZH,,,,,,,,,,
21-03-2020,40/601,Coenster,21-03-2020,40/601,vuurbloed,52.159245,4.557248,tegen hek tunnelingang,Leiderdorp,ZH,,,,,,,,,,
21-03-2020,40/602,vuurbloed,21-03-2020,40/602,HighKing,52.272668,4.646075,onder brugdek Maanweg,Nieuw-Vennep,NH,,,,,,,,,,
21-03-2020,40/602,HighKing,22-03-2020,40/603,Coenster,52.372746,4.942733,aan brugpijler Red Bridge,Amsterdam,NH,,,,,,,,,,
22-03-2020,40/604,Coenster,22-03-2020,40/605,vuurbloed,52.34456,4.682426,in bosje bij Camperpark N205,Vijfhuizen,NH,,,,,,,,,,
23-03-2020,40/605,vuurbloed,23-03-2020,40/606,Hans89,52.264474,4.751293,in locomotief Stommeerweg,Aalsmeer,NH,,,,,,,,,,
23-03-2020,40/606,Hans89,23-03-2020,40/606,Picobello BV,51.980455,4.410831,tegen poot uitkijktoren Tureluur,Pijnacker,ZH,,,,,,,,,,
23-03-2020,40/606,Picobello BV,23-03-2020,40/607,Hans89,51.920551,4.420758,"in stapel bigbags, Horvathweg",Schiedam,ZH,,,,,,,,,,
24-03-2020,40/607,Hans89,25-03-2020,40/608,Picobello BV,51.897146,4.595092,tegen vogelkijkscherm de Zaag,Krimpen aan den Lek,ZH,,,,,,,,,,
25-03-2020,40/608,Picobello BV,26-03-2020,40/609,HighKing,51.98918,4.361255,in bosje Motorenweg,Delft,ZH,,,,,,,,,,
27-03-2020,40/609,HighKing,27-03-2020,40/610,Artemecion,52.512733,4.668326,in kruiwagen rotonde Marquettelaan,Heemskerk,NH,,,,,,,,,,
27-03-2020,40/610,Artemecion,27-03-2020,40/611,Hjerteknuser,52.524283,4.702059,in bloembak sporthal de Zien,Uitgeest,NH,,,,,,,,,,
28-03-2020,40/611,Hjerteknuser,28-03-2020,40/612,Outdoor Man,52.519558,4.667264,tegen boom pad slot Marquette,Heemskerk,NH,,,,,,,,,,
28-03-2020,40/612,Outdoor Man,28-03-2020,40/613,BSI,51.936006,5.153212,in doorgezaagde bunker Diefdijk,Zijderveld,Ge,,,,,,,,,,
28-03-2020,40/613,BSI,28-03-2020,40/613,pdv_moto,52.165717,5.238907,tegen boom Soestdijkerweg,Den Dolder,Ut,,,,,,,,,,
29-03-2020,40/614,pdv_moto,30-03-2020,40/615,Outdoor Man,53.130541,6.722137,"in struik Woldweg, Wolfsbarge",Kropswolde,Gr,,,,,,,,,,
30-03-2020,40/616,Outdoor Man,01-04-2020,40/617,Hans89,50.945811,5.864419,in holle boom bij wegkruis Slakweg,Schinnen,Li,,,,,,,,,,
01-04-2020,40/618,Hans89,01-04-2020,40/618,Outdoor Man,51.73637,5.139245,in opgerold molenzeil walmolen,Heusden,NB,,,,,,,,,,
02-04-2020,40/618,Outdoor Man,02-04-2020,40/619,HighKing,52.748851,4.915306,in hoop debris Reine Victoriaweg,Wimkel,NH,,,,,,,,,,
02-04-2020,40/619,HighKing,02-04-2020,40/619,Outdoor Man,52.680732,4.80681,tegen boom bij Broekerveiling,Broek op Langedijk,NH,,,,,,,,,,
03-04-2020,40/619,Outdoor Man,04-04-2020,40/621,Amauta,52.277629,5.3052,bij gemaaltje Harderwijkerweg,Eemmeer,NH,,,,,,,,,,
04-04-2020,40/621,Amauta,05-04-2020,40/621,pdv_moto,53.399713,6.099056,tegen hek veerooster Dyksterwei,Paesens,FR,,,,,,,,,,
05-04-2020,40/622,pdv_moto,05-04-2020,40/622,Ronny Rabbelaar,52.663202,6.100036,in struik op rotonde N375/N334,Wanneperveen,Ov,,,,,,,,,,
05-04-2020,40/623,Ronny Rabbelaar,06-04-2020,40/623,FastEddy,53.067386,6.866887,in struik Dalweg,Wildervank,Gr,,,,,,,,,,
06-04-2020,40/623,FastEddy,07-04-2020,40/624,frankivo,53.216986,6.805327,aan toegangshek P3 Noorderweg,Slochteren,Gr,,,,,,,,,,
07-04-2020,40/624,frankivo,07-04-2020,40/624,Amauta,53.031351,6.39382,"tegen boom bij koepelkerk, Herenkrul",Veenhuizen,Dr,,,,,,,,,,
07-04-2020,40/624,Amauta,09-04-2020,40/625,Outdoor Man,53.403776,6.353551,tegen hek bij zendmast Waddenweg,Hornhuizen,Gr,,,,,,,,,,
10-04-2020,40/625,Outdoor Man,10-04-2020,40/626,Deeffox,51.721895,4.615735,in stronk bij luchtwachttoren Mariapolder,Strijensas,ZH,,,,,,,,,,
10-04-2020,40/626,Deeffox,10-04-2020,40/627,Hans89,51.816973,4.748476,tegen boomstronk Vogelaarsweg,Dordrecht,ZH,,,,,,,,,,
11-04-2020,40/627,Hans89,12-04-2020,40/628,pdv_moto,51.91696,4.482232,"in bloembak Maritiem museum, ",Rotterdam,ZH,,,,,,,,,,
12-04-2020,40/628,pdv_moto,12-04-2020,40/628,Coenster,52.016198,4.304971,"achter putdeksel, Ln van Wateringseveld",Wateringen,ZH,,,,,,,,,,
12-04-2020,40/629,Coenster,12-04-2020,40/629,Outdoor Man,52.216113,4.709454,onder randP-plaats Vriezekoop-Noord,Leimuiden,ZH,,,,,,,,,,
12-04-2020,40/629,Outdoor Man,13-04-2020,40/630,pdv_moto,52.304605,5.1942,achter boomstronk Oud Valkeveen,Naarden,NH,,,,,,,,,,
13-04-2020,40/630,pdv_moto,13-04-2020,40/630,Amauta,53.137647,6.568737,in struiken bij bibliotheek,Eelde,Dr,,,,,,,,,,
13-04-2020,40/631,Amauta,14-04-2020,40/632,MP_NL,52.222202,6.564906,in boomstronk knotwilg bij reggesyfon,Markelo,Ov,,,,,,,,,,
14-04-2020,40/632,MP_NL,15-04-2020,40/633,BSI,52.355474,6.639835,"tegen kast Bellinckhof, Wierdensestraat",Almelo,Ov,,,,,,,,,,
15-04-2020,40/633,BSI,16-04-2020,40/634,Marsian,52.250435,5.606784,aan hek tuincentrum Welkoop,Putten,Ge,,,,,,,,,,
16-04-2020,40/634,Marsian,17-04-2020,40/635,Outdoor Man,52.454857,5.809075,in struik P-terrein Beachclub,Biddinghuizen,Fl,,,,,,,,,,
